215.9,216.50407,352.68594,233.94241,119.36317,221.49706,91.32247,58.23828,122.09881,142.1372,394.44626,68.861946,58.471107,189.84232,363.22504,53.604015,128.14531,99.6336,186.67531,373.65085
53.144485,52.588783,510.5669,388.57706,246.92207,57.66195,253.70934,218.52985,46.621105,303.47818,540.9574,217.3418,112.094864,26.29047,514.03564,177.47638,60.73057,256.7164,30.90146,534.11755
191.4382,193.54451,383.58835,266.18842,152.17146,198.07632,121.60729,77.75707,96.5777,172.49916,427.53162,102.63661,54.466568,167.761,395.80283,42.208714,98.33518,132.34312,160.95607,403.35373
102.974236,105.92571,467.1906,346.93036,214.16135,110.09503,206.55656,166.39825,9.144236,257.26932,504.14975,176.19637,74.08669,81.44763,474.90884,122.321556,21.65001,212.89232,72.31325,488.8035
451.24698,447.45517,139.48877,60.264854,151.97574,453.38998,178.53578,235.11952,367.8487,138.3821,142.4433,188.96506,290.0949,420.881,120.23048,289.28635,380.50668,160.3988,427.47363,174.36157
409.23254,405.66238,169.86479,59.31757,110.2255,411.56494,139.02646,195.42033,325.29156,104.05676,184.33017,146.4737,247.56796,378.98825,159.41487,248.53331,337.8939,119.423065,385.15674,202.13991
554.0573,552.4669,12.514196,114.5009,265.52478,558.0331,251.37154,300.99582,463.19785,200.44165,102.86235,283.6828,388.84763,525.36127,64.89638,357.2615,470.39175,244.49365,526.807,38.51324
258.1762,262.21863,349.35907,243.4912,173.91666,266.08685,104.28695,49.097805,165.41177,146.37067,407.33267,119.600555,128.74017,237.94876,371.61276,34.89214,159.37817,125.998764,226.63625,363.36273
61.759487,72.93516,542.1757,422.86795,290.97668,72.63856,280.46097,235.5521,73.29999,331.39874,580.97925,252.80597,150.87817,67.971375,551.36066,184.498,61.351585,288.52975,40.654327,562.64026
617.842,614.99744,73.2966,178.31783,320.68668,620.7977,323.56467,376.50864,530.26917,273.63123,47.689564,348.8068,453.69595,588.0908,51.69616,433.12958,539.9099,312.68494,592.3158,85.481346
242.0127,246.07233,361.081,252.72157,173.31906,249.92943,110.230995,53.654057,149.32745,155.27956,416.72473,118.61873,115.45223,221.8604,381.6384,19.672812,143.24246,130.27048,210.4744,376.0652
13.302859,24.8126,573.16144,451.46753,310.2199,20.460854,314.68073,275.91425,101.93453,364.95505,604.2986,280.07697,174.72264,43.52646,577.2972,229.78697,103.4704,318.92886,37.24331,596.13416
565.2583,561.43353,92.316,140.33156,265.983,567.3765,284.00766,339.68027,481.32007,237.37881,29.152683,301.14218,403.6889,534.8828,36.506775,395.6198,493.26416,269.11475,541.38116,124.13929
252.39299,256.21927,350.3602,242.9307,168.89787,260.16895,101.8586,45.71107,159.219,145.57,406.89893,114.37375,121.329285,231.74365,371.54425,28.240652,153.88974,122.8358,220.91704,365.05505
187.06384,189.15831,387.45383,269.7973,154.18196,193.69185,125.47461,82.10837,92.202805,176.3935,430.9055,105.34684,51.732025,163.37814,399.34015,45.753723,94.19237,135.7984,156.60329,407.36865
436.4829,432.8089,148.53502,54.78459,137.30267,438.7272,163.68304,220.2607,352.72446,124.65711,157.07513,173.66817,274.99908,406.1812,133.36226,274.21585,365.26944,145.248,412.53162,182.4248
174.19519,171.279,391.18402,268.55353,125.704254,177.04607,142.5912,125.50415,94.05266,188.9936,419.51712,99.16777,23.617765,144.32802,392.80423,114.205605,112.47076,140.21184,150.20561,416.27213
531.0336,529.4127,33.25854,91.58795,242.6987,534.98413,228.76326,278.97043,440.29688,177.87212,110.71042,260.63364,365.82434,502.30817,70.52259,335.36377,447.67227,221.53755,503.84232,59.882336
241.85515,243.94846,338.88324,225.18932,135.0062,248.50331,79.449844,27.836092,146.99948,128.64365,388.62906,80.32676,94.22288,218.05582,355.03195,32.893005,147.44252,96.2374,211.27492,356.83203
18.964323,29.485044,552.77716,431.33008,291.3953,29.592394,293.76624,254.59677,80.75879,344.15012,585.0994,259.89447,154.61278,31.927132,557.644,208.49779,82.338844,298.41846,16.135696,575.4582
296.00983,293.7425,268.44437,145.85858,36.043045,299.4214,51.123493,92.58286,208.50891,74.89575,300.6295,28.272121,131.52718,266.69043,271.73895,137.0561,219.96883,29.900574,270.14075,293.98068
